weather,atemp,count,datetime_year,datetime_hour,is_weekend,temp_poly_1,temp_poly_2,humidity_poly_1,humidity_poly_2,windspeed_poly_1,windspeed_poly_2,season_Spring,season_Summer,season_Fall,holiday_X1,workingday_X1,datetime_dow_Mon,datetime_dow_Tue,datetime_dow_Wed,datetime_dow_Thu,datetime_dow_Fri,datetime_dow_Sat,datetime_month_Feb,datetime_month_Mar,datetime_month_Apr,datetime_month_May,datetime_month_Jun,datetime_month_Jul,datetime_month_Aug,datetime_month_Sep,datetime_month_Oct,datetime_month_Nov,datetime_month_Dec
1,31.06,3.04452243772342,2011,5,0,0.00840089831357634,-0.00216156904269875,0.00354285122037247,-0.00717801780993212,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,31.06,4.55387689160054,2011,6,0,0.00840089831357634,-0.00216156904269875,0.00603306780557449,-0.00474333170717102,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,32.575,5.6021188208797,2011,7,0,0.0104183518832831,0.00163370488239503,0.00155067795221086,-0.00828655331039831,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.09,6.07073772800249,2011,8,0,0.0114270786681365,0.00383706098033589,5.65480010896518e-05,-0.00862841379639804,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.09,5.42934562895444,2011,9,0,0.0124358054529898,0.00624422983520606,-0.00193562526707196,-0.00843150625859782,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,4.9416424226093,2011,10,0,0.0134445322378432,0.00885521144700554,-0.00492388516931438,-0.00673745598232633,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.15329159449778,2011,11,0,0.0144532590226966,0.0116700058157343,-0.0079121450715568,-0.00336497894256946,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.30826769740121,2011,12,0,0.01546198580755,0.0146886129413924,-0.00940627502267801,-0.001049330386384,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,5.31811999384422,2011,13,0,0.0164707125924034,0.0179110328239798,-0.00940627502267801,-0.001049330386384,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,5.18738580584075,2011,14,0,0.01546198580755,0.0146886129413924,-0.00641801512043559,-0.00526102080788357,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,5.09375020080676,2011,15,0,0.0164707125924034,0.0179110328239798,-0.00940627502267801,-0.001049330386384,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.88,5.64190707093811,2011,16,0,0.0164707125924034,0.0179110328239798,-0.0079121450715568,-0.00336497894256946,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.88,6.30261897574491,2011,17,0,0.0164707125924034,0.0179110328239798,-0.0079121450715568,-0.00336497894256946,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.88,6.20859002609663,2011,18,0,0.01546198580755,0.0146886129413924,-0.00342975521819317,-0.00779428446589775,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,38.635,5.91079664404053,2011,19,0,0.01546198580755,0.0146886129413924,-0.00143758195003156,-0.00855066759152644,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.65248918026865,2011,20,0,0.0134445322378432,0.00885521144700554,0.00204872126925126,-0.00807935388376032,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,5.50533153593236,2011,21,0,0.0144532590226966,0.0116700058157343,5.65480010896518e-05,-0.00862841379639804,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.04985600724954,2011,22,0,0.0134445322378432,0.00885521144700554,0.00204872126925126,-0.00807935388376032,0.00258495330174728,-0.00688936939920657,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,4.30406509320417,2011,23,0,0.0124358054529898,0.00624422983520606,0.00204872126925126,-0.00807935388376032,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,3.63758615972639,2011,0,0,0.0114270786681365,0.00383706098033589,0.00603306780557449,-0.00474333170717102,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,2.77258872223978,2011,1,0,0.0104183518832831,0.00163370488239503,0.00603306780557449,-0.00474333170717102,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,1.79175946922805,2011,2,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,1.94591014905531,2011,3,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,31.82,1.94591014905531,2011,4,0,0.00940962509842972,-0.000365838458616513,0.0105154576589381,0.00257635011389837,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,31.82,3.58351893845611,2011,5,0,0.00940962509842972,-0.000365838458616513,0.0105154576589381,0.00257635011389837,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,4.80402104473326,2011,6,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,5.74620319054015,2011,7,0,0.0114270786681365,0.00383706098033589,0.00852328439077651,-0.00114307146310063,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,6.06145691892802,2011,8,0,0.0114270786681365,0.00383706098033589,0.00603306780557449,-0.00474333170717102,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,33.335,5.24702407216049,2011,9,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,33.335,3.78418963391826,2011,10,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,4.85203026391962,2011,11,0,0.0114270786681365,0.00383706098033589,0.00603306780557449,-0.00474333170717102,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,5.03043792139244,2011,12,0,0.0124358054529898,0.00624422983520606,0.00204872126925126,-0.00807935388376032,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,4.94875989037817,2011,13,0,0.0124358054529898,0.00624422983520606,0.00404089453741288,-0.00678432652068465,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.0998664278242,2011,14,0,0.0134445322378432,0.00885521144700554,0.00204872126925126,-0.00807935388376032,0.00728068568918558,-0.00551983010750955,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.2257466737132,2011,15,0,0.0134445322378432,0.00885521144700554,0.00404089453741288,-0.00678432652068465,0.00728068568918558,-0.00551983010750955,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.62040086571715,2011,16,0,0.0134445322378432,0.00885521144700554,0.00404089453741288,-0.00678432652068465,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,6.3919171133926,2011,17,0,0.0144532590226966,0.0116700058157343,-0.00143758195003156,-0.00855066759152644,0.00258495330174728,-0.00688936939920657,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,35.605,6.33505425149806,2011,18,0,0.0134445322378432,0.00885521144700554,5.65480010896518e-05,-0.00862841379639804,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.97888576490112,2011,19,0,0.0124358054529898,0.00624422983520606,0.00404089453741288,-0.00678432652068465,0.00258495330174728,-0.00688936939920657,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.74620319054015,2011,20,0,0.0114270786681365,0.00383706098033589,0.00603306780557449,-0.00474333170717102,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,5.48893772615669,2011,21,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,5.23110861685459,2011,22,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,31.82,4.59511985013459,2011,23,0,0.00940962509842972,-0.000365838458616513,0.0105154576589381,0.00257635011389837,0.00258495330174728,-0.00688936939920657,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29.545,3.58351893845611,2011,0,0,0.00840089831357634,-0.00216156904269875,0.0135037175611805,0.00955417144896804,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29.545,2.83321334405622,2011,1,0,0.00840089831357634,-0.00216156904269875,0.0135037175611805,0.00955417144896804,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29.545,2.19722457733622,2011,2,0,0.00840089831357634,-0.00216156904269875,0.0135037175611805,0.00955417144896804,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,28.03,1.6094379124341,2011,3,0,0.00739217152872296,-0.00375348686985166,0.0159939341463826,0.0166511541169663,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,28.79,1.6094379124341,2011,4,0,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,28.79,3.49650756146648,2011,5,0,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,28.79,4.77912349311153,2011,6,0,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,29.545,5.68017260901707,2011,7,0,0.00840089831357634,-0.00216156904269875,0.0135037175611805,0.00955417144896804,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,33.335,6.09582456243222,2011,8,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.19295685089021,2011,9,0,0.0124358054529898,0.00624422983520606,0.00404089453741288,-0.00678432652068465,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.12,4.62497281328427,2011,10,0,0.0144532590226966,0.0116700058157343,5.65480010896518e-05,-0.00862841379639804,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,38.635,4.96284463025991,2011,11,0,0.0164707125924034,0.0179110328239798,-0.00492388516931438,-0.00673745598232633,-0.00446257805360401,-0.00322962323227346,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,38.635,5.14749447681345,2011,12,0,0.0174794393772567,0.0213372654634966,-0.0104023616567588,0.000727550146001497,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,39.395,5.04985600724954,2011,13,0,0.0184881661621101,0.0249673108599426,-0.0104023616567588,0.000727550146001497,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,39.395,5.08140436498446,2011,14,0,0.0184881661621101,0.0249673108599426,-0.0104023616567588,0.000727550146001497,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,39.395,5.11799381241676,2011,15,0,0.0184881661621101,0.0249673108599426,-0.0104023616567588,0.000727550146001497,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,38.635,5.5834963087817,2011,16,0,0.0184881661621101,0.0249673108599426,-0.0113984482908396,0.00269092254099648,0.00258495330174728,-0.00688936939920657,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.88,6.3456363608286,2011,17,0,0.0184881661621101,0.0249673108599426,-0.0128925782419608,0.00598565337588175,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.88,6.33327962813969,2011,18,0,0.0174794393772567,0.0213372654634966,-0.0089082317056376,-0.00186783620409819,0.00845265239894824,-0.00470313333345024,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,38.635,5.90263333340137,2011,19,0,0.0164707125924034,0.0179110328239798,-0.00492388516931438,-0.00673745598232633,0.00728068568918558,-0.00551983010750955,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,35.605,5.65599181081985,2011,20,0,0.0134445322378432,0.00885521144700554,-0.00193562526707196,-0.00843150625859782,0.0131483847863865,0.00047186394013341,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.09,5.34710753071747,2011,21,0,0.0124358054529898,0.00624422983520606,5.65480010896518e-05,-0.00862841379639804,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.09,5.20948615284142,2011,22,0,0.0124358054529898,0.00624422983520606,5.65480010896518e-05,-0.00862841379639804,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.09,4.86753445045558,2011,23,0,0.0114270786681365,0.00383706098033589,0.00204872126925126,-0.00807935388376032,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,3.87120101090789,2011,0,0,0.0124358054529898,0.00624422983520606,0.00204872126925126,-0.00807935388376032,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,34.85,3.55534806148941,2011,1,0,0.0114270786681365,0.00383706098033589,0.00852328439077651,-0.00114307146310063,-0.0150260095382433,0.0151026795316004,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,33.335,3.13549421592915,2011,2,0,0.0104183518832831,0.00163370488239503,0.00603306780557449,-0.00474333170717102,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,31.82,1.94591014905531,2011,3,0,0.00940962509842972,-0.000365838458616513,0.00852328439077651,-0.00114307146310063,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,2.484906649788,2011,4,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,31.82,3.3322045101752,2011,5,0,0.00940962509842972,-0.000365838458616513,0.00852328439077651,-0.00114307146310063,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,33.335,4.63472898822964,2011,6,0,0.0104183518832831,0.00163370488239503,0.00603306780557449,-0.00474333170717102,-0.00680651147312933,-0.000492288136006827,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,33.335,5.80814248998044,2011,7,0,0.0104183518832831,0.00163370488239503,0.00852328439077651,-0.00114307146310063,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,6.12686918411419,2011,8,0,0.0114270786681365,0.00383706098033589,0.00603306780557449,-0.00474333170717102,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,36.365,5.48893772615669,2011,9,0,0.0134445322378432,0.00885521144700554,0.00404089453741288,-0.00678432652068465,0.00845265239894824,-0.00470313333345024,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,34.85,4.93447393313069,2011,10,0,0.0124358054529898,0.00624422983520606,0.00404089453741288,-0.00678432652068465,0.0131483847863865,0.00047186394013341,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,35.605,5.11198778835654,2011,11,0,0.0124358054529898,0.00624422983520606,0.00603306780557449,-0.00474333170717102,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,36.365,5.36597601502185,2011,12,0,0.0134445322378432,0.00885521144700554,0.00404089453741288,-0.00678432652068465,0.00728068568918558,-0.00551983010750955,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,37.88,5.4380793089232,2011,13,0,0.0144532590226966,0.0116700058157343,0.00204872126925126,-0.00807935388376032,0.00728068568918558,-0.00551983010750955,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,39.395,5.37989735354046,2011,14,0,0.01546198580755,0.0146886129413924,0.000554591318130055,-0.00856108326671717,0.0131483847863865,0.00047186394013341,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,39.395,4.95582705760126,2011,15,0,0.01546198580755,0.0146886129413924,0.000554591318130055,-0.00856108326671717,0.0131483847863865,0.00047186394013341,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,31.82,4.89034912822175,2011,16,0,0.00940962509842972,-0.000365838458616513,0.0105154576589381,0.00257635011389837,0.0201959161417378,0.0139538961413906,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,29.545,5.12396397940326,2011,17,0,0.00840089831357634,-0.00216156904269875,0.0135037175611805,0.00955417144896804,0.0201959161417378,0.0139538961413906,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,30.305,5.75890177387728,2011,18,0,0.00840089831357634,-0.00216156904269875,0.0105154576589381,0.00257635011389837,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,30.305,5.6021188208797,2011,19,0,0.00840089831357634,-0.00216156904269875,0.0105154576589381,0.00257635011389837,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,30.305,5.52545293913178,2011,20,0,0.00840089831357634,-0.00216156904269875,0.0105154576589381,0.00257635011389837,-0.00211077908569103,-0.00521352207537233,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,30.305,5.32300997913841,2011,21,0,0.00840089831357634,-0.00216156904269875,0.0105154576589381,0.00257635011389837,0.00492888672127259,-0.00658641903005171,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,30.305,5.13579843705026,2011,22,0,0.00840089831357634,-0.00216156904269875,0.0080252410737361,-0.00195636944321945,0.000233154333834288,-0.00643071443892821,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,30.305,5.02388052084628,2011,23,0,0.00840089831357634,-0.00216156904269875,0.0080252410737361,-0.00195636944321945,-0.00797847818289199,0.00116092874274697,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,30.305,4.80402104473326,2011,0,1,0.00840089831357634,-0.00216156904269875,0.0105154576589381,0.00257635011389837,-0.00446257805360401,-0.00322962323227346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,28.79,3.98898404656427,2011,1,1,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00680651147312933,-0.000492288136006827,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,28.79,4.02535169073515,2011,2,1,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00211077908569103,-0.00521352207537233,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,28.79,3.43398720448515,2011,3,1,0.00739217152872296,-0.00375348686985166,0.0135037175611805,0.00955417144896804,-0.00446257805360401,-0.00322962323227346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,28.79,1.94591014905531,2011,4,1,0.00739217152872296,-0.00375348686985166,0.0105154576589381,0.00257635011389837,0.00258495330174728,-0.00688936939920657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,28.03,2.77258872223978,2011,5,1,0.00638344474386959,-0.00514159194007527,0.0130056742441401,0.0082746438123255,-0.00211077908569103,-0.00521352207537233,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,28.79,3.66356164612965,2011,6,1,0.00739217152872296,-0.00375348686985166,0.0105154576589381,0.00257635011389837,0.000233154333834288,-0.00643071443892821,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,30.305,4.27666611901606,2011,7,1,0.00840089831357634,-0.00216156904269875,0.0080252410737361,-0.00195636944321945,0.000233154333834288,-0.00643071443892821,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,32.575,5.20948615284142,2011,8,1,0.0104183518832831,0.00163370488239503,0.00404089453741288,-0.00678432652068465,0.00492888672127259,-0.00658641903005171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,34.09,5.51342874616498,2011,9,1,0.0124358054529898,0.00624422983520606,-0.00193562526707196,-0.00843150625859782,0.00728068568918558,-0.00551983010750955,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.57972982598622,2011,10,1,0.0134445322378432,0.00885521144700554,-0.00492388516931438,-0.00673745598232633,-0.00211077908569103,-0.00521352207537233,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.67332326717149,2011,11,1,0.0144532590226966,0.0116700058157343,-0.0079121450715568,-0.00336497894256946,0.00845265239894824,-0.00470313333345024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.90536184805457,2011,12,1,0.01546198580755,0.0146886129413924,-0.0079121450715568,-0.00336497894256946,0.00492888672127259,-0.00658641903005171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,37.12,6.0330862217988,2011,13,1,0.0164707125924034,0.0179110328239798,-0.0104023616567588,0.000727550146001497,0.00258495330174728,-0.00688936939920657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,37.12,5.92425579741453,2011,14,1,0.0174794393772567,0.0213372654634966,-0.0128925782419608,0.00598565337588175,-0.00446257805360401,-0.00322962323227346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.99893656194668,2011,15,1,0.0174794393772567,0.0213372654634966,-0.0138886648760416,0.00841525542740045,-0.00797847818289199,0.00116092874274697,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,36.365,6.0330862217988,2011,16,1,0.0164707125924034,0.0179110328239798,-0.01189649160788,0.00374254318697253,-0.0150260095382433,0.0151026795316004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.99645208861902,2011,17,1,0.0174794393772567,0.0213372654634966,-0.0148847515101224,0.0110313493415286,-0.0150260095382433,0.0151026795316004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,36.365,5.93753620508243,2011,18,1,0.0164707125924034,0.0179110328239798,-0.0128925782419608,0.00598565337588175,-0.00680651147312933,-0.000492288136006827,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,34.85,5.7268477475872,2011,19,1,0.0134445322378432,0.00885521144700554,-0.00342975521819317,-0.00779428446589775,-0.00211077908569103,-0.00521352207537233,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,35.605,5.75257263882563,2011,20,1,0.0134445322378432,0.00885521144700554,-0.00193562526707196,-0.00843150625859782,0.00258495330174728,-0.00688936939920657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
