weather,atemp,datetime_year,datetime_hour,is_weekend,temp_poly_1,temp_poly_2,humidity_poly_1,humidity_poly_2,windspeed_poly_1,windspeed_poly_2,season_Spring,season_Summer,season_Fall,holiday_X1,workingday_X1,datetime_dow_Mon,datetime_dow_Tue,datetime_dow_Wed,datetime_dow_Thu,datetime_dow_Fri,datetime_dow_Sat,datetime_month_Feb,datetime_month_Mar,datetime_month_Apr,datetime_month_May,datetime_month_Jun,datetime_month_Jul,datetime_month_Aug,datetime_month_Sep,datetime_month_Oct,datetime_month_Nov,datetime_month_Dec
2,15.15,2011,6,0,-0.00975618381378445,0.000367261878733524,-0.00641801512043559,-0.00526102080788357,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,16.665,2011,7,0,-0.00874745702893108,-0.00150563716191187,-0.0084101883885972,-0.00263971905616001,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.91,2011,8,0,-0.00874745702893108,-0.00150563716191187,-0.00641801512043559,-0.00526102080788357,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.15,2011,9,0,-0.00874745702893108,-0.00150563716191187,-0.0084101883885972,-0.00263971905616001,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.91,2011,10,0,-0.0077387302440777,-0.00317472344562795,-0.0079121450715568,-0.00336497894256946,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.91,2011,11,0,-0.0077387302440777,-0.00317472344562795,-0.0079121450715568,-0.00336497894256946,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,16.665,2011,12,0,-0.0077387302440777,-0.00317472344562795,-0.0079121450715568,-0.00336497894256946,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,17.425,2011,13,0,-0.00673000345922432,-0.00463999697241472,-0.0079121450715568,-0.00336497894256946,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,16.665,2011,14,0,-0.00673000345922432,-0.00463999697241472,-0.0079121450715568,-0.00336497894256946,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.88,2011,15,0,-0.0107649105986378,0.00244397367630823,0.00951937102485731,0.000623393394094128,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,16,0,-0.0107649105986378,0.00244397367630823,0.0125076309270997,0.00704173914133533,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,17,0,-0.0117736373834912,0.00472449823081225,0.0154958908293421,0.0151385116520619,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,12.88,2011,18,0,-0.0117736373834912,0.00472449823081225,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,12.88,2011,19,0,-0.0117736373834912,0.00472449823081225,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10.605,2011,20,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,11.365,2011,21,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,22,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10.605,2011,23,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,0,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,1,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,2,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,3,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,4,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,5,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10.605,2011,6,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11.365,2011,7,0,-0.0127823641683446,0.00720883554224558,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,11.365,2011,8,0,-0.0127823641683446,0.00720883554224558,0.018982194048625,0.0267060911850925,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.12,2011,9,0,-0.0117736373834912,0.00472449823081225,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.12,2011,10,0,-0.0117736373834912,0.00472449823081225,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,11,0,-0.0107649105986378,0.00244397367630823,0.0154958908293421,0.0151385116520619,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,12,0,-0.0107649105986378,0.00244397367630823,0.0154958908293421,0.0151385116520619,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15.15,2011,13,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15.15,2011,14,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,15,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,14.395,2011,16,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,14.395,2011,17,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.15,2011,18,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15.15,2011,19,0,-0.00975618381378445,0.000367261878733524,0.0125076309270997,0.00704173914133533,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.88,2011,20,0,-0.0107649105986378,0.00244397367630823,0.0154958908293421,0.0151385116520619,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,13.635,2011,21,0,-0.0107649105986378,0.00244397367630823,0.0154958908293421,0.0151385116520619,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,13.635,2011,22,0,-0.0107649105986378,0.00244397367630823,0.0154958908293421,0.0151385116520619,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.88,2011,23,0,-0.0117736373834912,0.00472449823081225,0.018982194048625,0.0267060911850925,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,21.97,2011,0,0,-0.00269509631981081,-0.00846296351026866,0.0130056742441401,0.0082746438123255,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,1,0,-0.00370382310466419,-0.00781294101119915,0.0159939341463826,0.0166511541169663,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,2,0,-0.00370382310466419,-0.00781294101119915,0.0159939341463826,0.0166511541169663,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,3,0,-0.00370382310466419,-0.00781294101119915,0.0159939341463826,0.0166511541169663,-0.0150260095382433,0.0151026795316004,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,2011,4,0,-0.00471254988951757,-0.00695910575520031,0.018982194048625,0.0267060911850925,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,2011,5,0,-0.00471254988951757,-0.00695910575520031,0.0159939341463826,0.0166511541169663,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,6,0,-0.00370382310466419,-0.00781294101119915,0.0159939341463826,0.0166511541169663,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,2011,7,0,-0.00269509631981081,-0.00846296351026866,0.0159939341463826,0.0166511541169663,-0.0150260095382433,0.0151026795316004,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,2011,8,0,0.00638344474386959,-0.00514159194007527,0.00354285122037247,-0.00717801780993212,0.0213678828515005,0.0168611074607691,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.06,2011,9,0,0.00840089831357634,-0.00216156904269875,-0.000441495315950751,-0.00864912136042655,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,2011,10,0,0.00638344474386959,-0.00514159194007527,0.00354285122037247,-0.00717801780993212,-0.00797847818289199,0.00116092874274697,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,2011,11,0,0.00638344474386959,-0.00514159194007527,0.00354285122037247,-0.00717801780993212,-0.00797847818289199,0.00116092874274697,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,32.575,2011,12,0,0.0104183518832831,0.00163370488239503,-0.00691605843747599,-0.00467562981843123,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,32.575,2011,13,0,0.0104183518832831,0.00163370488239503,-0.00691605843747599,-0.00467562981843123,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,32.575,2011,14,0,0.0124358054529898,0.00624422983520606,-0.0109004049737992,0.0016859248606728,0.0213678828515005,0.0168611074607691,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,33.335,2011,15,0,0.0134445322378432,0.00885521144700554,-0.0133906215590012,0.00717714291881491,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,33.335,2011,16,0,0.0134445322378432,0.00885521144700554,-0.0133906215590012,0.00717714291881491,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,32.575,2011,17,0,0.0124358054529898,0.00624422983520606,-0.0123945349249204,0.00484078679860095,0.0178441171738248,0.00869224782924832,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,32.575,2011,18,0,0.0124358054529898,0.00624422983520606,-0.0158808381442032,0.0138339351182663,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.82,2011,19,0,0.0104183518832831,0.00163370488239503,-0.0148847515101224,0.0110313493415286,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.06,2011,20,0,0.00940962509842972,-0.000365838458616513,-0.0148847515101224,0.0110313493415286,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.06,2011,21,0,0.00840089831357634,-0.00216156904269875,-0.0128925782419608,0.00598565337588175,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.06,2011,22,0,0.00638344474386959,-0.00514159194007527,-0.0104023616567588,0.000727550146001497,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31.06,2011,23,0,0.00537471795901621,-0.00632588425336956,-0.0109004049737992,0.0016859248606728,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26.515,2011,0,0,0.00335726438930945,-0.00808303060917021,-0.00940627502267801,-0.001049330386384,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,2011,1,0,0.0013398108196027,-0.00902492593725361,-0.0084101883885972,-0.00263971905616001,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,2011,2,0,0.000331084034749321,-0.00919015446590135,-0.00990431833971841,-0.000184201603017438,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,22.725,2011,3,0,-0.00168636953495743,-0.00890917325240887,-0.00542192848635478,-0.00629193388983111,0.0213678828515005,0.0168611074607691,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,21.97,2011,4,0,-0.00269509631981081,-0.00846296351026866,-0.00392779853523357,-0.00748863127035965,0.0201959161417378,0.0139538961413906,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,21.21,2011,5,0,-0.00370382310466419,-0.00781294101119915,-0.00392779853523357,-0.00748863127035965,0.0284075486584641,0.0383158572472997,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,20.455,2011,6,0,-0.00471254988951757,-0.00695910575520031,-0.00193562526707196,-0.00843150625859782,0.0307593476263771,0.0470086655839444,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,21.21,2011,7,0,-0.00370382310466419,-0.00781294101119915,-0.00741410175451639,-0.00404361586332653,0.0213678828515005,0.0168611074607691,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,20.455,2011,8,0,-0.00471254988951757,-0.00695910575520031,-0.00591997180339519,-0.00579978883168353,0.0237118162710258,0.0232446287607669,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,21.21,2011,9,0,-0.00370382310466419,-0.00781294101119915,-0.00741410175451639,-0.00404361586332653,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,10,0,-0.00370382310466419,-0.00781294101119915,-0.0089082317056376,-0.00186783620409819,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,2011,11,0,-0.00269509631981081,-0.00846296351026866,-0.0104023616567588,0.000727550146001497,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,2011,12,0,-0.00168636953495743,-0.00890917325240887,-0.01189649160788,0.00374254318697253,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,23.485,2011,13,0,-0.000677642750104057,-0.00915157023761976,-0.014386708193082,0.00969999090163835,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,2011,14,0,0.000331084034749321,-0.00919015446590135,-0.0138886648760416,0.00841525542740045,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,2011,15,0,0.0013398108196027,-0.00902492593725361,-0.0163788814612437,0.0153051624551137,0.0178441171738248,0.00869224782924832,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,2011,16,0,0.0013398108196027,-0.00902492593725361,-0.0173749680953245,0.0183874860257656,0.0131483847863865,0.00047186394013341,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,2011,17,0,0.000331084034749321,-0.00919015446590135,-0.0163788814612437,0.0153051624551137,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,2011,18,0,0.000331084034749321,-0.00919015446590135,-0.0183710547294053,0.021656301459027,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,2011,19,0,-0.00168636953495743,-0.00890917325240887,-0.0168769247782841,0.0168230127576135,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,2011,20,0,-0.00269509631981081,-0.00846296351026866,-0.0158808381442032,0.0138339351182663,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,21,0,-0.00370382310466419,-0.00781294101119915,-0.00741410175451639,-0.00404361586332653,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2011,22,0,-0.00370382310466419,-0.00781294101119915,-0.01189649160788,0.00374254318697253,-0.00797847818289199,0.00116092874274697,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,2011,23,0,-0.00471254988951757,-0.00695910575520031,-0.00940627502267801,-0.001049330386384,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,17.425,2011,0,0,-0.00673000345922432,-0.00463999697241472,5.65480010896518e-05,-0.00862841379639804,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16.665,2011,1,0,-0.00673000345922432,-0.00463999697241472,-0.00442584185227398,-0.00713635510916918,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16.665,2011,2,0,-0.00673000345922432,-0.00463999697241472,-0.00442584185227398,-0.00713635510916918,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16.665,2011,3,0,-0.00673000345922432,-0.00463999697241472,-0.00442584185227398,-0.00713635510916918,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.91,2011,4,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.91,2011,5,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.91,2011,6,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,15.91,2011,7,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,15.91,2011,8,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,9,0,-0.0077387302440777,-0.00317472344562795,-0.000441495315950751,-0.00864912136042655,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,17.425,2011,10,0,-0.00673000345922432,-0.00463999697241472,5.65480010896518e-05,-0.00862841379639804,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,11,0,-0.0077387302440777,-0.00317472344562795,0.00204872126925126,-0.00807935388376032,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,12,0,-0.0077387302440777,-0.00317472344562795,0.0070291544396553,-0.00344309650649998,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,13,0,-0.0077387302440777,-0.00317472344562795,0.0125076309270997,0.00704173914133533,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.91,2011,14,0,-0.0077387302440777,-0.00317472344562795,0.0125076309270997,0.00704173914133533,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,15,0,-0.0077387302440777,-0.00317472344562795,0.0125076309270997,0.00704173914133533,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,16,0,-0.0077387302440777,-0.00317472344562795,0.0125076309270997,0.00704173914133533,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,17,0,-0.00874745702893108,-0.00150563716191187,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,18,0,-0.00874745702893108,-0.00150563716191187,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,19,0,-0.00874745702893108,-0.00150563716191187,0.0154958908293421,0.0151385116520619,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,20,0,-0.00874745702893108,-0.00150563716191187,0.0125076309270997,0.00704173914133533,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,21,0,-0.00975618381378445,0.000367261878733524,0.0154958908293421,0.0151385116520619,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,15.15,2011,22,0,-0.00975618381378445,0.000367261878733524,0.018982194048625,0.0267060911850925,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,23,0,-0.00874745702893108,-0.00150563716191187,0.0154958908293421,0.0151385116520619,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,15.91,2011,0,1,-0.00874745702893108,-0.00150563716191187,0.018982194048625,0.0267060911850925,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,15.91,2011,1,1,-0.00874745702893108,-0.00150563716191187,0.018982194048625,0.0267060911850925,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,2,1,-0.00874745702893108,-0.00150563716191187,0.018982194048625,0.0267060911850925,-0.00446257805360401,-0.00322962323227346,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,16.665,2011,3,1,-0.00874745702893108,-0.00150563716191187,0.018982194048625,0.0267060911850925,-0.00797847818289199,0.00116092874274697,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,18.18,2011,4,1,-0.0077387302440777,-0.00317472344562795,0.018982194048625,0.0267060911850925,-0.0150260095382433,0.0151026795316004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,18.18,2011,5,1,-0.0077387302440777,-0.00317472344562795,0.018982194048625,0.0267060911850925,-0.0150260095382433,0.0151026795316004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
